# FPR	TPR
0.043193	0.173177
0.043338	0.173713
0.043396	0.174047
0.043410	0.174076
0.043410	0.174119
0.043410	0.174148
0.043410	0.174177
0.043439	0.174177
0.043439	0.174191
0.043454	0.174206
0.043497	0.174307
0.043497	0.174336
0.043512	0.174351
0.043512	0.174365
0.043541	0.174365
0.043541	0.174394
0.043570	0.174452
0.043570	0.174481
0.043570	0.174539
0.043570	0.174554
0.043570	0.174582
0.043642	0.175060
0.043656	0.175089
0.043656	0.175118
0.043685	0.175205
0.043685	0.175220
0.043685	0.175249
0.043685	0.175263
0.043685	0.175292
0.043685	0.175307
0.043685	0.175336
0.043700	0.175336
0.043700	0.175350
0.043729	0.175611
0.043729	0.175625
0.043729	0.175669
0.043729	0.175698
0.043729	0.175727
0.043787	0.175814
0.043830	0.176132
0.043830	0.176161
0.043845	0.176176
0.043859	0.176176
0.043859	0.176234
0.043874	0.176234
0.043874	0.176277
0.043874	0.176292
0.043874	0.176321
0.043888	0.176393
0.043888	0.176408
0.043903	0.176465
0.043903	0.176480
0.043917	0.176480
0.043917	0.176509
0.043917	0.176639
0.043932	0.176639
0.043990	0.176784
0.044019	0.176871
0.044019	0.176900
0.044033	0.176914
0.044048	0.176914
0.044048	0.176929
0.044048	0.176958
0.044091	0.176958
0.044106	0.177059
0.044120	0.177074
0.044120	0.177088
0.044134	0.177088
0.044134	0.177146
0.044134	0.177161
0.044134	0.177190
0.044149	0.177219
0.044178	0.177219
0.044786	0.179942
0.044786	0.179985
0.044801	0.179985
0.044801	0.180000
0.044801	0.180130
0.044801	0.180217
0.044801	0.180289
0.044801	0.180347
0.044801	0.180362
0.044801	0.180391
0.044801	0.180405
0.044801	0.180463
0.044830	0.180565
0.044830	0.180594
0.044844	0.180594
0.044844	0.180608
0.044888	0.180680
0.044902	0.180680
0.044902	0.180709
0.044917	0.180724
0.044917	0.180753
0.044931	0.180753
0.044931	0.180767
0.044946	0.180782
0.044946	0.180811
0.044946	0.180898
0.045004	0.181072
0.045061	0.181274
0.045090	0.181303
0.045090	0.181347
0.045105	0.181347
0.045105	0.181361
0.045134	0.181579
0.045134	0.181636
0.045148	0.181636
0.045148	0.181651
0.045163	0.181680
0.045163	0.181694
0.045177	0.181694
0.045177	0.181723
0.045177	0.181781
0.045279	0.182419
0.045293	0.182448
0.045308	0.182462
0.045308	0.182477
0.045351	0.182607
0.045351	0.182621
0.045351	0.182679
0.045351	0.182708
0.045366	0.182824
0.045366	0.182868
0.045380	0.182882
0.045380	0.182911
